Name,Category,Price,Quality
LegendsLegends,Accion,26181,26
QuestQuest,Aventura,53703,14
LegendsGalaxy,Estrategia,23125,96
LegendsDragon,Deportes,63721,36
QuestGalaxy,Estrategia,25965,59
WarriorDragon,Deportes,54779,53
WarriorEmpire,Deportes,14821,46
LegendsDragon,Accion,20218,41
QuestDragon,Simulacion,16942,13
EmpireQuest,Simulacion,66972,32
DragonQuest,Deportes,60983,24
DragonDragon,Simulacion,9435,23
WarriorLegends,Accion,26567,15
DragonQuest,Estrategia,4079,45
EmpireDragon,RPG,728,65
LegendsQuest,Deportes,64045,71
QuestLegends,Aventura,55847,7
EmpireQuest,RPG,44824,0
WarriorDragon,Aventura,61512,7
WarriorQuest,Aventura,38146,52
LegendsDragon,Aventura,35654,73
DragonEmpire,Accion,27034,23
WarriorWarrior,Estrategia,37984,11
DragonLegends,Estrategia,3671,21
QuestDragon,Aventura,59159,40
LegendsEmpire,Aventura,40414,43
EmpireLegends,Estrategia,40183,64
WarriorEmpire,Accion,9742,20
WarriorEmpire,Accion,43492,53
GalaxyQuest,Estrategia,41402,91
DragonDragon,Simulacion,32412,52
LegendsEmpire,RPG,24513,21
EmpireLegends,Aventura,1368,6
DragonDragon,Accion,24664,79
EmpireGalaxy,Deportes,10067,99
QuestWarrior,RPG,42796,46
LegendsWarrior,RPG,67141,39
EmpireQuest,Deportes,6938,65
DragonEmpire,RPG,286,83
DragonDragon,Simulacion,41473,57
LegendsDragon,Simulacion,14554,0
QuestDragon,Aventura,29076,32
DragonQuest,RPG,47871,55
QuestGalaxy,Estrategia,10946,27
EmpireEmpire,RPG,14257,1
EmpireQuest,RPG,38578,54
EmpireGalaxy,Aventura,987,57
EmpireWarrior,Accion,31496,24
DragonLegends,Deportes,41252,1
WarriorGalaxy,Deportes,62936,33
DragonLegends,Deportes,5628,75
EmpireDragon,Estrategia,34892,41
WarriorEmpire,Simulacion,7746,59
LegendsLegends,Simulacion,8051,52
WarriorLegends,RPG,61849,72
EmpireLegends,RPG,46780,92
LegendsQuest,Simulacion,3482,61
DragonEmpire,Aventura,46174,19
DragonDragon,Deportes,16248,70
EmpireEmpire,Accion,45876,13
EmpireWarrior,Aventura,9944,27
EmpireQuest,Accion,25544,37
EmpireWarrior,Estrategia,7952,52
GalaxyGalaxy,Simulacion,66049,27
EmpireQuest,Simulacion,52354,87
WarriorEmpire,RPG,42320,45
DragonWarrior,Estrategia,48528,9
EmpireLegends,RPG,60745,50
GalaxyDragon,Estrategia,25484,22
LegendsEmpire,Aventura,30794,45
GalaxyGalaxy,Accion,19526,8
LegendsQuest,Deportes,32885,84
QuestEmpire,Estrategia,53512,66
QuestWarrior,Deportes,48201,48
GalaxyWarrior,Accion,10361,60
EmpireGalaxy,Aventura,14408,28
LegendsGalaxy,Accion,57114,46
LegendsQuest,Aventura,8456,52
WarriorEmpire,Simulacion,38146,72
EmpireGalaxy,Estrategia,14699,23
QuestWarrior,Deportes,32787,71
GalaxyGalaxy,Deportes,12666,21
GalaxyGalaxy,RPG,18117,30
LegendsWarrior,Simulacion,31747,38
QuestWarrior,Deportes,123,69
DragonLegends,Estrategia,35916,33
DragonGalaxy,RPG,60097,3
QuestDragon,RPG,18585,47
GalaxyGalaxy,Accion,69317,85
QuestEmpire,Deportes,31153,49
QuestLegends,Estrategia,27943,38
LegendsEmpire,Simulacion,42817,63
LegendsEmpire,Accion,48801,3
DragonWarrior,Aventura,18868,17
GalaxyDragon,Deportes,66748,63
QuestDragon,Aventura,22976,51
LegendsLegends,RPG,41891,75
LegendsWarrior,Accion,8441,69
LegendsGalaxy,Estrategia,17641,20
EmpireDragon,Estrategia,44040,59
EmpireWarrior,RPG,27635,40
DragonLegends,Aventura,45916,22
LegendsQuest,Estrategia,24110,52
QuestQuest,Estrategia,14472,38
QuestLegends,RPG,14252,20
GalaxyQuest,Accion,44925,63
LegendsGalaxy,Deportes,54680,5
DragonGalaxy,Deportes,68338,85
DragonEmpire,Accion,24118,30
LegendsEmpire,RPG,51008,7
LegendsQuest,Estrategia,36863,60
LegendsQuest,Simulacion,13937,1
LegendsQuest,Deportes,51024,53
DragonQuest,Deportes,14505,13
DragonEmpire,RPG,26655,72
WarriorEmpire,Deportes,49674,80
DragonGalaxy,Aventura,26748,8
GalaxyEmpire,Aventura,68862,46
DragonEmpire,Deportes,48203,22
LegendsLegends,Accion,66474,0
EmpireEmpire,Deportes,14758,75
LegendsDragon,Aventura,46878,65
LegendsDragon,Deportes,27394,79
DragonEmpire,Simulacion,31941,44
EmpireQuest,Estrategia,17418,19
QuestWarrior,Estrategia,42666,60
WarriorDragon,Accion,16016,20
GalaxyGalaxy,RPG,5862,51
QuestQuest,Simulacion,69252,42
LegendsWarrior,Estrategia,15064,88
DragonQuest,RPG,63251,44
WarriorEmpire,RPG,66091,17
GalaxyQuest,Accion,3477,87
WarriorGalaxy,Deportes,62856,61
WarriorDragon,Aventura,48262,67
DragonGalaxy,Aventura,66348,96
GalaxyEmpire,Estrategia,61076,94
DragonGalaxy,Accion,33281,32
GalaxyGalaxy,Simulacion,111,53
WarriorWarrior,Deportes,38605,99
LegendsQuest,Deportes,62616,20
WarriorDragon,Aventura,25455,65
QuestLegends,Estrategia,12304,84
DragonWarrior,Deportes,21251,38
QuestLegends,RPG,31797,24
LegendsGalaxy,Deportes,16885,33
QuestGalaxy,Accion,26388,57
GalaxyQuest,Estrategia,36960,5
LegendsEmpire,RPG,14299,3
EmpireGalaxy,RPG,58516,10
EmpireLegends,Accion,32272,7
GalaxyGalaxy,RPG,30368,54
GalaxyQuest,Deportes,47256,24
EmpireQuest,Deportes,8808,37
GalaxyLegends,Deportes,63845,41
EmpireLegends,RPG,58572,96
EmpireWarrior,Deportes,18418,80
DragonGalaxy,Aventura,9230,55
WarriorEmpire,Accion,35017,69
DragonGalaxy,Estrategia,21038,21
GalaxyLegends,Aventura,414,56
DragonEmpire,Simulacion,19678,21
WarriorQuest,Accion,18189,87
QuestEmpire,Aventura,23014,44
DragonGalaxy,Simulacion,7832,19
GalaxyGalaxy,Aventura,3109,66
EmpireGalaxy,Simulacion,59545,62
GalaxyGalaxy,Accion,12555,62
WarriorWarrior,Accion,38066,10
LegendsGalaxy,Aventura,32724,23
GalaxyDragon,Aventura,31859,86
WarriorGalaxy,Deportes,8853,65
WarriorGalaxy,Deportes,69536,7
QuestLegends,Aventura,29828,23
DragonWarrior,Aventura,51808,51
LegendsQuest,Aventura,37998,52
DragonQuest,Accion,20053,39
LegendsWarrior,Accion,59036,23
LegendsLegends,Accion,61088,5
DragonQuest,Simulacion,7561,63
DragonLegends,Simulacion,38424,10
LegendsLegends,Estrategia,7826,94
QuestDragon,Aventura,54423,78
WarriorQuest,Estrategia,21898,60
QuestDragon,RPG,25210,17
LegendsGalaxy,RPG,32579,3
WarriorGalaxy,Simulacion,26671,31
LegendsWarrior,Aventura,65871,32
DragonGalaxy,Estrategia,26682,53
GalaxyLegends,Deportes,54978,89
WarriorEmpire,Estrategia,32121,48
LegendsGalaxy,Aventura,2512,41
GalaxyQuest,Deportes,58835,44
GalaxyEmpire,Aventura,54101,84
DragonLegends,Simulacion,13202,79
LegendsGalaxy,Accion,33980,28
LegendsEmpire,Deportes,27195,39
DragonGalaxy,RPG,67719,89
EmpireGalaxy,RPG,30018,2
LegendsQuest,Accion,23118,89
QuestDragon,Aventura,64491,82
LegendsLegends,Deportes,11845,85
EmpireQuest,Deportes,16688,51
WarriorGalaxy,Accion,7305,84
WarriorDragon,Estrategia,47128,11
GalaxyEmpire,Accion,6506,44
EmpireEmpire,Accion,61096,97
WarriorGalaxy,Deportes,46801,59
GalaxyEmpire,Estrategia,22685,62
DragonWarrior,Aventura,8274,85
WarriorDragon,Accion,28183,24
DragonQuest,Deportes,47450,57
EmpireEmpire,RPG,36081,86
QuestGalaxy,RPG,23352,15
EmpireDragon,Estrategia,65465,75
GalaxyEmpire,RPG,22840,11
DragonGalaxy,Simulacion,18551,87
QuestGalaxy,Aventura,58478,11
EmpireLegends,Deportes,44757,70
DragonDragon,Simulacion,20560,43
LegendsWarrior,Accion,20851,96
WarriorGalaxy,Aventura,15990,23
GalaxyLegends,Aventura,31524,70
LegendsEmpire,RPG,62910,74
GalaxyLegends,Estrategia,58440,72
QuestGalaxy,Accion,39436,83
GalaxyGalaxy,Aventura,56381,57
EmpireEmpire,RPG,35498,30
GalaxyEmpire,Simulacion,3126,6
DragonGalaxy,Accion,34566,88
GalaxyGalaxy,Aventura,29335,29
LegendsGalaxy,Deportes,9408,35
WarriorQuest,Aventura,51623,75
DragonLegends,Deportes,15242,1
DragonQuest,Simulacion,67876,90
GalaxyLegends,Simulacion,64884,36
GalaxyQuest,Estrategia,37242,60
DragonLegends,Accion,63739,43
LegendsDragon,RPG,35057,30
GalaxyLegends,Estrategia,32796,23
DragonEmpire,Simulacion,6515,32
EmpireDragon,Simulacion,15060,26
DragonGalaxy,Aventura,53376,70
EmpireEmpire,Aventura,17970,2
DragonWarrior,Deportes,48098,66
WarriorLegends,Simulacion,7793,94
QuestEmpire,Deportes,61855,74
DragonGalaxy,Aventura,59823,19
LegendsDragon,Estrategia,5840,87
LegendsLegends,Estrategia,34703,9
EmpireLegends,Aventura,5412,89
WarriorWarrior,Simulacion,31794,76
DragonQuest,Simulacion,41750,39
LegendsEmpire,Estrategia,37901,29
WarriorLegends,Aventura,5129,31
EmpireDragon,Deportes,7137,55
WarriorGalaxy,RPG,46898,72
LegendsQuest,Deportes,1149,84
WarriorWarrior,Estrategia,46999,30
EmpireEmpire,Deportes,51088,10
GalaxyQuest,Simulacion,33950,17
WarriorQuest,Estrategia,253,94
WarriorQuest,RPG,40986,69
GalaxyEmpire,RPG,14171,80
QuestLegends,Accion,6061,6
GalaxyGalaxy,Deportes,42116,82
GalaxyEmpire,Estrategia,39203,74
EmpireLegends,Estrategia,5979,83
DragonEmpire,Accion,44180,46
WarriorLegends,Estrategia,18489,15
QuestLegends,Deportes,37430,97
QuestEmpire,Aventura,28972,100
QuestDragon,Deportes,66350,90
EmpireDragon,Deportes,50300,17
LegendsGalaxy,Deportes,3197,23
LegendsQuest,Aventura,44234,91
GalaxyDragon,Deportes,57020,34
EmpireGalaxy,Estrategia,46893,83
GalaxyEmpire,Estrategia,14784,42
LegendsEmpire,Accion,21583,8
WarriorWarrior,Deportes,20047,75
LegendsLegends,Estrategia,19170,66
GalaxyGalaxy,RPG,37184,39
WarriorLegends,Deportes,12456,43
DragonWarrior,Simulacion,13432,15
LegendsDragon,Aventura,48495,30
EmpireEmpire,Accion,6250,13
EmpireWarrior,Estrategia,24293,98
WarriorGalaxy,Deportes,53290,35
LegendsQuest,RPG,65686,69
WarriorGalaxy,Aventura,17870,38
GalaxyQuest,Simulacion,12511,67
QuestGalaxy,Accion,22815,100
EmpireDragon,Simulacion,22245,88
GalaxyLegends,Deportes,31260,80
EmpireLegends,Accion,11094,50
WarriorLegends,Deportes,24470,49
LegendsLegends,RPG,16652,63
GalaxyEmpire,Aventura,30119,33
EmpireEmpire,Aventura,18331,96
EmpireGalaxy,Simulacion,5006,84
QuestDragon,Simulacion,12291,41
WarriorWarrior,Simulacion,39919,91
QuestLegends,Aventura,35661,100
GalaxyDragon,Estrategia,52257,24
EmpireLegends,Estrategia,34179,9
LegendsLegends,Estrategia,29026,81
GalaxyWarrior,Estrategia,35656,23
EmpireEmpire,Accion,32702,14
QuestDragon,Estrategia,44697,67
QuestDragon,Estrategia,21977,14
GalaxyWarrior,Aventura,17335,75
LegendsEmpire,Deportes,68178,98
QuestEmpire,Estrategia,85,87
EmpireWarrior,Aventura,42816,0
WarriorEmpire,Aventura,40354,86
LegendsWarrior,Accion,65208,37
DragonEmpire,RPG,14357,62
QuestDragon,Aventura,42239,91
QuestDragon,Simulacion,40410,42
LegendsEmpire,Simulacion,35273,53
WarriorGalaxy,Aventura,66102,98
LegendsWarrior,RPG,217,88
LegendsQuest,Deportes,31724,90
LegendsQuest,Accion,1089,44
DragonWarrior,Simulacion,44023,89
WarriorEmpire,Accion,14936,47
GalaxyEmpire,Estrategia,13102,50
GalaxyGalaxy,Estrategia,31862,16
DragonEmpire,Deportes,14491,48
LegendsQuest,Aventura,29954,93
QuestQuest,Accion,31506,16
DragonGalaxy,Simulacion,7345,5
EmpireWarrior,RPG,68437,15
DragonWarrior,Deportes,58313,76
EmpireEmpire,Simulacion,48471,61
WarriorDragon,Accion,45513,62
DragonLegends,Aventura,13793,97
QuestQuest,Aventura,53102,14
DragonWarrior,Accion,26399,92
GalaxyWarrior,Simulacion,7553,33
DragonQuest,Deportes,66943,62
QuestQuest,Aventura,62409,15
LegendsLegends,Deportes,6597,96
EmpireDragon,Simulacion,9576,85
WarriorQuest,Aventura,26949,2
WarriorQuest,Accion,13604,73
WarriorEmpire,Aventura,9649,10
QuestGalaxy,Accion,7079,49
WarriorGalaxy,Deportes,61330,51
QuestWarrior,Accion,60038,93
EmpireQuest,Aventura,53212,72
QuestGalaxy,RPG,50049,9
GalaxyGalaxy,Accion,35,22
GalaxyGalaxy,Deportes,47065,17
QuestGalaxy,Simulacion,42816,36
EmpireEmpire,Accion,31391,25
QuestDragon,Accion,22390,24
DragonLegends,Simulacion,16063,42
LegendsDragon,Accion,3162,92
QuestDragon,Accion,30195,45
DragonEmpire,Estrategia,62842,65
WarriorWarrior,RPG,20329,60
DragonGalaxy,Simulacion,7759,80
EmpireGalaxy,Accion,36803,71
LegendsGalaxy,RPG,57311,10
GalaxyLegends,Deportes,14777,64
GalaxyLegends,Simulacion,23349,27
DragonEmpire,RPG,49224,44
GalaxyLegends,Aventura,49810,51
GalaxyLegends,Estrategia,34123,21
GalaxyEmpire,Simulacion,16861,27
GalaxyEmpire,RPG,58428,23
QuestEmpire,Aventura,10139,47
EmpireQuest,Accion,36393,77
LegendsGalaxy,Accion,54491,61
LegendsWarrior,Aventura,19668,25
WarriorGalaxy,Simulacion,11426,24
LegendsEmpire,Estrategia,66095,29
EmpireLegends,RPG,17630,32
QuestLegends,RPG,6467,78
QuestWarrior,RPG,35245,99
WarriorLegends,Simulacion,13610,68
WarriorDragon,Aventura,58794,61
DragonGalaxy,Deportes,9465,0
EmpireLegends,Estrategia,26999,42
DragonQuest,Aventura,39935,75
LegendsEmpire,Accion,6551,12
EmpireEmpire,RPG,36736,81
GalaxyDragon,Simulacion,43710,97
DragonLegends,Aventura,53873,40
DragonLegends,Simulacion,47577,52
QuestWarrior,RPG,27549,72
WarriorGalaxy,Simulacion,63731,21
GalaxyWarrior,Aventura,28501,32
DragonDragon,Deportes,395,94
DragonGalaxy,Accion,20796,7
WarriorWarrior,Deportes,44948,13
DragonEmpire,Estrategia,37458,81
EmpireEmpire,Estrategia,5730,39
QuestGalaxy,Deportes,65442,33
LegendsEmpire,Simulacion,47087,23
DragonEmpire,Estrategia,49699,71
LegendsWarrior,Simulacion,68335,100
DragonWarrior,Aventura,31137,89
DragonQuest,RPG,20358,80
WarriorGalaxy,Simulacion,18115,96
GalaxyDragon,Aventura,54145,27
EmpireDragon,Accion,32965,40
LegendsQuest,Estrategia,20518,28
QuestGalaxy,Estrategia,28292,22
QuestLegends,Simulacion,6280,20
LegendsWarrior,Simulacion,26164,36
LegendsLegends,Aventura,18057,26
EmpireDragon,Deportes,44604,42
LegendsGalaxy,Estrategia,50311,27
QuestDragon,Simulacion,1612,67
WarriorWarrior,RPG,8785,43
DragonWarrior,Simulacion,60308,85
LegendsEmpire,Aventura,65682,49
DragonEmpire,Aventura,42295,88
DragonGalaxy,Aventura,26368,52
EmpireEmpire,Simulacion,58648,62
WarriorDragon,Deportes,50208,94
LegendsWarrior,Deportes,64648,54
DragonDragon,Deportes,60901,41
EmpireQuest,Estrategia,44050,9
EmpireQuest,Accion,60166,84
QuestQuest,Accion,24978,94
DragonLegends,Estrategia,48649,71
GalaxyQuest,Accion,38118,27
GalaxyQuest,RPG,50069,69
QuestWarrior,Deportes,58827,52
EmpireWarrior,Aventura,15415,20
WarriorLegends,Simulacion,31346,81
GalaxyWarrior,Deportes,3567,47
EmpireEmpire,Deportes,32708,73
EmpireDragon,Simulacion,56129,57
DragonWarrior,Accion,16494,46
QuestQuest,Deportes,25651,64
EmpireEmpire,RPG,30128,44
EmpireLegends,Simulacion,22870,49
QuestGalaxy,Simulacion,56825,23
EmpireQuest,Aventura,27302,78
DragonQuest,Accion,8415,77
WarriorDragon,Deportes,46430,59
QuestDragon,Estrategia,44295,9
EmpireWarrior,Simulacion,56717,21
LegendsQuest,Aventura,28428,91
LegendsEmpire,Simulacion,10291,45
LegendsDragon,Simulacion,47353,70
DragonGalaxy,Deportes,52373,87
QuestQuest,Aventura,63275,33
EmpireEmpire,Accion,14052,63
EmpireEmpire,Estrategia,22718,45
LegendsDragon,Deportes,38882,52
QuestGalaxy,Accion,34135,11
LegendsEmpire,Simulacion,69822,78
DragonEmpire,RPG,33532,34
DragonEmpire,Estrategia,21635,68
GalaxyGalaxy,Estrategia,4183,52
WarriorGalaxy,Aventura,29078,38
EmpireGalaxy,Deportes,48977,79
LegendsEmpire,Aventura,2683,92
EmpireEmpire,RPG,20082,11
LegendsEmpire,RPG,50158,14
EmpireWarrior,Estrategia,65549,83
GalaxyEmpire,Accion,11288,53
LegendsDragon,Accion,42990,2
EmpireDragon,RPG,11838,37
QuestLegends,Simulacion,24924,45
LegendsQuest,Deportes,22136,17
DragonLegends,Deportes,18352,97
DragonWarrior,Aventura,43025,60
WarriorWarrior,Simulacion,27182,6
LegendsLegends,Aventura,42239,28
EmpireQuest,RPG,45693,55
EmpireDragon,Simulacion,16011,95
EmpireDragon,Accion,15296,50
EmpireLegends,Simulacion,57262,74
GalaxyDragon,Accion,58206,67
LegendsDragon,Simulacion,28315,35
WarriorQuest,Simulacion,41216,53
EmpireEmpire,Simulacion,65805,41
WarriorDragon,RPG,48664,44
WarriorDragon,Deportes,55537,51
LegendsQuest,Simulacion,32498,74
DragonWarrior,Simulacion,8677,20
QuestEmpire,Estrategia,37696,78
QuestLegends,Deportes,6223,98
LegendsWarrior,Aventura,63328,70
LegendsWarrior,Accion,26495,89
GalaxyGalaxy,Deportes,27851,42
QuestEmpire,Estrategia,66157,35
DragonEmpire,Accion,40859,1
WarriorGalaxy,Aventura,68442,15
LegendsEmpire,RPG,69696,12
WarriorLegends,Accion,28945,32
DragonQuest,Estrategia,11126,21
DragonWarrior,RPG,45043,28
DragonGalaxy,Simulacion,28355,23
WarriorEmpire,Accion,7120,9
EmpireEmpire,Accion,14000,99
GalaxyWarrior,Estrategia,17525,31
DragonGalaxy,Simulacion,22834,16
QuestDragon,Deportes,28027,70
DragonGalaxy,Aventura,45403,98
WarriorDragon,Accion,65756,69
LegendsWarrior,Deportes,65117,41
QuestEmpire,Simulacion,5702,52
QuestDragon,RPG,52379,14
EmpireWarrior,Aventura,48230,57
EmpireGalaxy,Aventura,4620,41
LegendsGalaxy,Aventura,65117,6
QuestDragon,Estrategia,55848,19
EmpireQuest,Estrategia,10304,91
GalaxyQuest,Accion,2695,36
QuestEmpire,Simulacion,23911,99
EmpireEmpire,Deportes,66449,95
EmpireQuest,Deportes,45802,26
EmpireWarrior,Estrategia,25432,45
GalaxyDragon,Accion,3970,79
DragonQuest,Simulacion,37482,73
QuestWarrior,RPG,65462,48
WarriorWarrior,Accion,52942,96
WarriorLegends,Estrategia,15501,17
DragonEmpire,Deportes,10233,18
QuestDragon,Estrategia,65107,63
EmpireEmpire,Estrategia,52531,63
WarriorLegends,Estrategia,1244,37
WarriorEmpire,Simulacion,53761,82
LegendsDragon,Simulacion,6787,73
QuestQuest,Aventura,63678,79
WarriorEmpire,RPG,61099,85
LegendsDragon,Accion,9863,0
GalaxyEmpire,Simulacion,66277,94
QuestDragon,Estrategia,65627,88
WarriorWarrior,Accion,3048,39
DragonGalaxy,Accion,6112,80
WarriorGalaxy,Simulacion,32919,1
QuestDragon,Simulacion,59851,90
WarriorLegends,Estrategia,38691,40
WarriorDragon,RPG,23833,68
QuestGalaxy,Simulacion,62461,73
LegendsGalaxy,RPG,42030,26
QuestGalaxy,Aventura,45600,83
DragonLegends,Aventura,12232,62
GalaxyDragon,Aventura,35531,79
DragonLegends,Estrategia,29501,73
EmpireEmpire,Aventura,51527,50
QuestEmpire,Accion,31407,70
DragonQuest,Aventura,14792,45
GalaxyGalaxy,Simulacion,63877,13
DragonEmpire,Accion,40366,11
EmpireQuest,Simulacion,61863,98
LegendsWarrior,Estrategia,47718,61
LegendsQuest,Accion,59453,59
GalaxyGalaxy,Simulacion,34890,68
WarriorWarrior,RPG,44898,7
QuestQuest,Aventura,49659,58
DragonGalaxy,RPG,5713,68
GalaxyWarrior,Aventura,7254,62
QuestEmpire,Deportes,59001,68
DragonDragon,Accion,19656,34
DragonWarrior,Estrategia,53119,53
DragonEmpire,Deportes,58267,36
WarriorWarrior,Simulacion,10373,85
GalaxyWarrior,Estrategia,38872,33
LegendsEmpire,Deportes,8547,49
WarriorDragon,RPG,9074,7
WarriorGalaxy,Aventura,62000,55
EmpireQuest,Estrategia,2915,20
QuestEmpire,Estrategia,23073,1
DragonQuest,Estrategia,25957,100
QuestEmpire,RPG,27401,4
WarriorEmpire,Deportes,11900,81
LegendsQuest,RPG,56214,79
WarriorDragon,Accion,2223,18
QuestEmpire,Accion,8198,76
GalaxyWarrior,Deportes,49075,29
DragonGalaxy,Deportes,44388,35
QuestLegends,Accion,29516,86
GalaxyDragon,Deportes,26420,47
DragonDragon,Aventura,51745,12
QuestGalaxy,Estrategia,26261,71
LegendsGalaxy,Accion,6747,80
QuestQuest,Estrategia,38156,70
QuestGalaxy,RPG,43488,79
WarriorWarrior,Estrategia,20448,40
DragonWarrior,Accion,9890,55
GalaxyGalaxy,Accion,21224,14
LegendsQuest,Aventura,30878,97
EmpireGalaxy,Estrategia,68447,77
QuestQuest,Deportes,36398,35
GalaxyGalaxy,Accion,65101,26
QuestDragon,Estrategia,15770,20
WarriorEmpire,Aventura,68411,84
GalaxyEmpire,Aventura,37343,0
QuestDragon,Accion,50167,87
QuestQuest,Estrategia,7087,10
DragonLegends,Aventura,34256,52
EmpireGalaxy,Accion,49915,13
LegendsEmpire,Estrategia,69351,60
WarriorLegends,Estrategia,58644,18
LegendsGalaxy,Aventura,43774,60
QuestQuest,Accion,62983,37
WarriorQuest,Estrategia,14273,13
GalaxyDragon,Aventura,8092,18
WarriorQuest,Estrategia,12178,88
GalaxyGalaxy,RPG,68991,49
LegendsGalaxy,Accion,11593,48
EmpireQuest,Aventura,54381,44
GalaxyEmpire,Aventura,59099,64
EmpireLegends,Aventura,51660,7
DragonQuest,Estrategia,40394,59
WarriorQuest,Accion,32750,53
GalaxyEmpire,Simulacion,2516,36
QuestWarrior,Estrategia,66505,14
DragonWarrior,Deportes,31218,21
GalaxyWarrior,Simulacion,18216,37
WarriorWarrior,Deportes,59548,98
EmpireGalaxy,Simulacion,38717,2
WarriorLegends,Accion,1137,17
QuestEmpire,RPG,67173,83
WarriorGalaxy,Accion,5113,29
WarriorGalaxy,Estrategia,59208,18
GalaxyQuest,Aventura,22458,82
DragonDragon,Deportes,49951,41
LegendsEmpire,Deportes,48125,77
DragonEmpire,Aventura,29881,46
EmpireGalaxy,Aventura,5428,34
QuestDragon,Deportes,51270,58
WarriorWarrior,Estrategia,46847,67
LegendsWarrior,Deportes,3143,55
LegendsLegends,Simulacion,64528,46
WarriorEmpire,Aventura,66805,86
QuestWarrior,RPG,35411,96
GalaxyDragon,Aventura,20019,63
LegendsWarrior,Deportes,54976,90
GalaxyQuest,Simulacion,36777,72
LegendsWarrior,RPG,17690,30
WarriorWarrior,Accion,7709,79
EmpireEmpire,Deportes,44097,57
LegendsGalaxy,Estrategia,36719,24
LegendsEmpire,Aventura,15087,52
QuestQuest,Estrategia,7185,67
EmpireDragon,Accion,2895,79
EmpireLegends,Aventura,16189,28
QuestGalaxy,Simulacion,12312,47
QuestGalaxy,RPG,30567,59
WarriorEmpire,Deportes,55470,60
DragonDragon,Estrategia,13157,32
QuestWarrior,Simulacion,8867,60
DragonDragon,Deportes,68443,24
QuestQuest,Aventura,43926,59
QuestWarrior,Accion,10680,51
WarriorGalaxy,Accion,4092,92
EmpireLegends,Simulacion,51778,12
QuestDragon,Deportes,29123,12
DragonLegends,Simulacion,40667,70
EmpireQuest,Simulacion,37107,60
WarriorWarrior,Simulacion,67786,22
DragonLegends,Deportes,44581,80
LegendsLegends,Simulacion,45508,51
WarriorWarrior,Accion,39212,27
GalaxyDragon,Aventura,2256,10
LegendsWarrior,Aventura,52148,41
EmpireQuest,Simulacion,15752,88
LegendsQuest,Deportes,18286,4
QuestWarrior,RPG,59921,54
LegendsDragon,RPG,39269,93
EmpireDragon,Deportes,61231,30
LegendsGalaxy,Aventura,8738,35
DragonLegends,Simulacion,27394,64
LegendsLegends,Accion,61372,67
DragonDragon,Deportes,44787,28
WarriorDragon,Estrategia,50479,4
DragonQuest,Deportes,61661,10
GalaxyDragon,Aventura,66882,76
GalaxyEmpire,RPG,45372,28
GalaxyDragon,Estrategia,11098,66
EmpireQuest,Aventura,14079,38
LegendsEmpire,Aventura,67313,7
WarriorWarrior,Accion,69140,98
EmpireGalaxy,Aventura,29865,2
QuestEmpire,RPG,57950,46
LegendsGalaxy,RPG,59366,20
EmpireEmpire,Simulacion,14418,24
LegendsEmpire,Simulacion,33108,65
DragonWarrior,Simulacion,44699,71
GalaxyEmpire,Deportes,22606,75
QuestWarrior,Simulacion,5789,31
EmpireEmpire,Deportes,32045,97
QuestDragon,RPG,41388,97
LegendsEmpire,Accion,13530,89
EmpireEmpire,RPG,61243,90
DragonGalaxy,Estrategia,23976,82
DragonWarrior,Simulacion,68989,97
EmpireLegends,Simulacion,33117,47
DragonEmpire,Deportes,10861,67
LegendsWarrior,Deportes,62594,87
EmpireLegends,Deportes,15165,90
GalaxyLegends,Aventura,45755,17
WarriorGalaxy,Aventura,4859,22
LegendsLegends,Accion,33686,76
WarriorQuest,Deportes,23274,91
EmpireWarrior,Aventura,36828,68
DragonLegends,RPG,16298,92
LegendsEmpire,Estrategia,185,91
LegendsEmpire,Deportes,41978,95
DragonLegends,Accion,33793,54
DragonDragon,RPG,43153,74
LegendsGalaxy,Aventura,59986,97
EmpireEmpire,Estrategia,33520,77
